Country,Year,Metric,Classification,Value
Greece,2021,Proportion_of_Population_By_Age_Group,0-14,14.1
Greece,2022,Proportion_of_Population_By_Age_Group,0-14,13.7
Greece,2023,Proportion_of_Population_By_Age_Group,0-14,13.3
Greece,2024,Proportion_of_Population_By_Age_Group,0-14,13.1
Spain,2013,Proportion_of_Population_By_Age_Group,0-14,15.2
Spain,2014,Proportion_of_Population_By_Age_Group,0-14,15.2
Spain,2015,Proportion_of_Population_By_Age_Group,0-14,15.1
Spain,2016,Proportion_of_Population_By_Age_Group,0-14,15.1
Spain,2017,Proportion_of_Population_By_Age_Group,0-14,15.0
Spain,2018,Proportion_of_Population_By_Age_Group,0-14,14.9
Spain,2019,Proportion_of_Population_By_Age_Group,0-14,14.7
Spain,2020,Proportion_of_Population_By_Age_Group,0-14,14.4
Spain,2021,Proportion_of_Population_By_Age_Group,0-14,14.2
Spain,2022,Proportion_of_Population_By_Age_Group,0-14,13.9
Spain,2023,Proportion_of_Population_By_Age_Group,0-14,13.6
Spain,2024,Proportion_of_Population_By_Age_Group,0-14,13.2
Finland,2013,Proportion_of_Population_By_Age_Group,0-14,16.4
Finland,2014,Proportion_of_Population_By_Age_Group,0-14,16.4
Finland,2015,Proportion_of_Population_By_Age_Group,0-14,16.4
Finland,2016,Proportion_of_Population_By_Age_Group,0-14,16.3
Finland,2017,Proportion_of_Population_By_Age_Group,0-14,16.2
Finland,2018,Proportion_of_Population_By_Age_Group,0-14,16.2
Finland,2019,Proportion_of_Population_By_Age_Group,0-14,16.0
Finland,2020,Proportion_of_Population_By_Age_Group,0-14,15.8
Finland,2021,Proportion_of_Population_By_Age_Group,0-14,15.6
Finland,2022,Proportion_of_Population_By_Age_Group,0-14,15.4
Finland,2023,Proportion_of_Population_By_Age_Group,0-14,15.1
Finland,2024,Proportion_of_Population_By_Age_Group,0-14,14.9
France,2013,Proportion_of_Population_By_Age_Group,0-14,18.6
France,2014,Proportion_of_Population_By_Age_Group,0-14,18.6
France,2015,Proportion_of_Population_By_Age_Group,0-14,18.6
France,2016,Proportion_of_Population_By_Age_Group,0-14,18.4
France,2017,Proportion_of_Population_By_Age_Group,0-14,18.3
France,2018,Proportion_of_Population_By_Age_Group,0-14,18.2
France,2019,Proportion_of_Population_By_Age_Group,0-14,18.0
France,2020,Proportion_of_Population_By_Age_Group,0-14,17.8
France,2021,Proportion_of_Population_By_Age_Group,0-14,17.7
France,2022,Proportion_of_Population_By_Age_Group,0-14,17.4
France,2023,Proportion_of_Population_By_Age_Group,0-14,17.2
France,2024,Proportion_of_Population_By_Age_Group,0-14,17.0
Georgia,2014,Proportion_of_Population_By_Age_Group,0-14,17.1
Georgia,2015,Proportion_of_Population_By_Age_Group,0-14,17.4
Georgia,2016,Proportion_of_Population_By_Age_Group,0-14,19.1
Georgia,2017,Proportion_of_Population_By_Age_Group,0-14,19.5
Georgia,2018,Proportion_of_Population_By_Age_Group,0-14,20.0
Georgia,2019,Proportion_of_Population_By_Age_Group,0-14,20.3
Georgia,2020,Proportion_of_Population_By_Age_Group,0-14,20.4
Georgia,2021,Proportion_of_Population_By_Age_Group,0-14,20.5
Georgia,2022,Proportion_of_Population_By_Age_Group,0-14,20.8
Georgia,2023,Proportion_of_Population_By_Age_Group,0-14,20.7
Georgia,2024,Proportion_of_Population_By_Age_Group,0-14,19.5
Croatia,2013,Proportion_of_Population_By_Age_Group,0-14,14.9
Croatia,2014,Proportion_of_Population_By_Age_Group,0-14,14.8
Croatia,2015,Proportion_of_Population_By_Age_Group,0-14,14.7
Croatia,2016,Proportion_of_Population_By_Age_Group,0-14,14.6
Croatia,2017,Proportion_of_Population_By_Age_Group,0-14,14.6
Croatia,2018,Proportion_of_Population_By_Age_Group,0-14,14.5
Croatia,2019,Proportion_of_Population_By_Age_Group,0-14,14.5
Croatia,2020,Proportion_of_Population_By_Age_Group,0-14,14.4
Croatia,2021,Proportion_of_Population_By_Age_Group,0-14,14.3
Croatia,2022,Proportion_of_Population_By_Age_Group,0-14,14.3
Croatia,2023,Proportion_of_Population_By_Age_Group,0-14,14.3
Croatia,2024,Proportion_of_Population_By_Age_Group,0-14,14.0
Hungary,2013,Proportion_of_Population_By_Age_Group,0-14,14.4
Hungary,2014,Proportion_of_Population_By_Age_Group,0-14,14.4
Hungary,2015,Proportion_of_Population_By_Age_Group,0-14,14.5
Hungary,2016,Proportion_of_Population_By_Age_Group,0-14,14.5
Hungary,2017,Proportion_of_Population_By_Age_Group,0-14,14.5
Hungary,2018,Proportion_of_Population_By_Age_Group,0-14,14.5
Hungary,2019,Proportion_of_Population_By_Age_Group,0-14,14.5
Hungary,2020,Proportion_of_Population_By_Age_Group,0-14,14.5
Hungary,2021,Proportion_of_Population_By_Age_Group,0-14,14.5
Hungary,2022,Proportion_of_Population_By_Age_Group,0-14,14.5
Hungary,2023,Proportion_of_Population_By_Age_Group,0-14,14.5
Hungary,2024,Proportion_of_Population_By_Age_Group,0-14,14.5
Ireland,2013,Proportion_of_Population_By_Age_Group,0-14,21.9
Ireland,2014,Proportion_of_Population_By_Age_Group,0-14,21.5
Ireland,2015,Proportion_of_Population_By_Age_Group,0-14,21.4
Ireland,2016,Proportion_of_Population_By_Age_Group,0-14,21.3
Ireland,2017,Proportion_of_Population_By_Age_Group,0-14,21.1
Ireland,2018,Proportion_of_Population_By_Age_Group,0-14,20.8
Ireland,2019,Proportion_of_Population_By_Age_Group,0-14,20.6
Ireland,2020,Proportion_of_Population_By_Age_Group,0-14,20.3
Ireland,2021,Proportion_of_Population_By_Age_Group,0-14,19.9
Ireland,2022,Proportion_of_Population_By_Age_Group,0-14,19.6
Ireland,2023,Proportion_of_Population_By_Age_Group,0-14,19.3
Ireland,2024,Proportion_of_Population_By_Age_Group,0-14,18.9
Iceland,2013,Proportion_of_Population_By_Age_Group,0-14,20.7
Iceland,2014,Proportion_of_Population_By_Age_Group,0-14,20.5
Iceland,2015,Proportion_of_Population_By_Age_Group,0-14,20.4
Iceland,2016,Proportion_of_Population_By_Age_Group,0-14,20.0
Iceland,2017,Proportion_of_Population_By_Age_Group,0-14,19.7
Iceland,2018,Proportion_of_Population_By_Age_Group,0-14,19.3
Iceland,2019,Proportion_of_Population_By_Age_Group,0-14,19.0
Iceland,2020,Proportion_of_Population_By_Age_Group,0-14,18.7
Iceland,2021,Proportion_of_Population_By_Age_Group,0-14,18.7
Iceland,2022,Proportion_of_Population_By_Age_Group,0-14,18.6
Iceland,2023,Proportion_of_Population_By_Age_Group,0-14,18.2
Iceland,2024,Proportion_of_Population_By_Age_Group,0-14,18.3
Italy,2013,Proportion_of_Population_By_Age_Group,0-14,14.0
Italy,2014,Proportion_of_Population_By_Age_Group,0-14,13.9
Italy,2015,Proportion_of_Population_By_Age_Group,0-14,13.8
Italy,2016,Proportion_of_Population_By_Age_Group,0-14,13.7
Italy,2017,Proportion_of_Population_By_Age_Group,0-14,13.5
Italy,2018,Proportion_of_Population_By_Age_Group,0-14,13.4
Italy,2019,Proportion_of_Population_By_Age_Group,0-14,13.2
Italy,2020,Proportion_of_Population_By_Age_Group,0-14,13.0
Italy,2021,Proportion_of_Population_By_Age_Group,0-14,12.9
Italy,2022,Proportion_of_Population_By_Age_Group,0-14,12.7
Italy,2023,Proportion_of_Population_By_Age_Group,0-14,12.4
Italy,2024,Proportion_of_Population_By_Age_Group,0-14,12.2
Liechtenstein,2013,Proportion_of_Population_By_Age_Group,0-14,15.5
Liechtenstein,2014,Proportion_of_Population_By_Age_Group,0-14,15.2
Liechtenstein,2015,Proportion_of_Population_By_Age_Group,0-14,15.1
Liechtenstein,2016,Proportion_of_Population_By_Age_Group,0-14,14.9
Liechtenstein,2017,Proportion_of_Population_By_Age_Group,0-14,14.9
Liechtenstein,2018,Proportion_of_Population_By_Age_Group,0-14,14.7
Liechtenstein,2019,Proportion_of_Population_By_Age_Group,0-14,14.7
Liechtenstein,2020,Proportion_of_Population_By_Age_Group,0-14,14.7
Liechtenstein,2021,Proportion_of_Population_By_Age_Group,0-14,14.6
Liechtenstein,2022,Proportion_of_Population_By_Age_Group,0-14,14.6
Liechtenstein,2023,Proportion_of_Population_By_Age_Group,0-14,14.5
Liechtenstein,2024,Proportion_of_Population_By_Age_Group,0-14,14.4
Lithuania,2013,Proportion_of_Population_By_Age_Group,0-14,14.7
Lithuania,2014,Proportion_of_Population_By_Age_Group,0-14,14.6
Lithuania,2015,Proportion_of_Population_By_Age_Group,0-14,14.5
Lithuania,2016,Proportion_of_Population_By_Age_Group,0-14,14.5
Lithuania,2017,Proportion_of_Population_By_Age_Group,0-14,14.6
Lithuania,2018,Proportion_of_Population_By_Age_Group,0-14,14.8
Lithuania,2019,Proportion_of_Population_By_Age_Group,0-14,14.8
Lithuania,2020,Proportion_of_Population_By_Age_Group,0-14,14.8
Lithuania,2021,Proportion_of_Population_By_Age_Group,0-14,14.8
Lithuania,2022,Proportion_of_Population_By_Age_Group,0-14,14.9
Lithuania,2023,Proportion_of_Population_By_Age_Group,0-14,14.9
Lithuania,2024,Proportion_of_Population_By_Age_Group,0-14,14.5
Luxembourg,2013,Proportion_of_Population_By_Age_Group,0-14,17.0
Luxembourg,2014,Proportion_of_Population_By_Age_Group,0-14,16.8
Luxembourg,2015,Proportion_of_Population_By_Age_Group,0-14,16.7
Luxembourg,2016,Proportion_of_Population_By_Age_Group,0-14,16.5
Luxembourg,2017,Proportion_of_Population_By_Age_Group,0-14,16.2
Luxembourg,2018,Proportion_of_Population_By_Age_Group,0-14,16.1
Luxembourg,2019,Proportion_of_Population_By_Age_Group,0-14,16.1
Luxembourg,2020,Proportion_of_Population_By_Age_Group,0-14,16.0
Luxembourg,2021,Proportion_of_Population_By_Age_Group,0-14,16.0
Luxembourg,2022,Proportion_of_Population_By_Age_Group,0-14,15.9
Luxembourg,2023,Proportion_of_Population_By_Age_Group,0-14,15.9
Luxembourg,2024,Proportion_of_Population_By_Age_Group,0-14,15.7
Latvia,2013,Proportion_of_Population_By_Age_Group,0-14,14.4
Latvia,2014,Proportion_of_Population_By_Age_Group,0-14,14.7
Latvia,2015,Proportion_of_Population_By_Age_Group,0-14,15.0
Latvia,2016,Proportion_of_Population_By_Age_Group,0-14,15.2
Latvia,2017,Proportion_of_Population_By_Age_Group,0-14,15.6
Latvia,2018,Proportion_of_Population_By_Age_Group,0-14,15.8
Latvia,2019,Proportion_of_Population_By_Age_Group,0-14,15.9
Latvia,2020,Proportion_of_Population_By_Age_Group,0-14,16.0
Latvia,2021,Proportion_of_Population_By_Age_Group,0-14,16.0
Latvia,2022,Proportion_of_Population_By_Age_Group,0-14,16.0
Latvia,2023,Proportion_of_Population_By_Age_Group,0-14,16.0
Latvia,2024,Proportion_of_Population_By_Age_Group,0-14,15.6
Moldova,2013,Proportion_of_Population_By_Age_Group,0-14,16.1
Moldova,2014,Proportion_of_Population_By_Age_Group,0-14,16.0
Moldova,2015,Proportion_of_Population_By_Age_Group,0-14,17.9
Moldova,2016,Proportion_of_Population_By_Age_Group,0-14,18.0
Moldova,2017,Proportion_of_Population_By_Age_Group,0-14,18.1
Moldova,2018,Proportion_of_Population_By_Age_Group,0-14,18.4
Moldova,2019,Proportion_of_Population_By_Age_Group,0-14,18.7
Moldova,2020,Proportion_of_Population_By_Age_Group,0-14,18.7
Moldova,2021,Proportion_of_Population_By_Age_Group,0-14,18.5
Moldova,2022,Proportion_of_Population_By_Age_Group,0-14,18.3
Moldova,2023,Proportion_of_Population_By_Age_Group,0-14,18.0
Moldova,2024,Proportion_of_Population_By_Age_Group,0-14,17.5
Montenegro,2013,Proportion_of_Population_By_Age_Group,0-14,18.8
Montenegro,2014,Proportion_of_Population_By_Age_Group,0-14,18.6
Montenegro,2015,Proportion_of_Population_By_Age_Group,0-14,18.5
Montenegro,2016,Proportion_of_Population_By_Age_Group,0-14,18.3
Montenegro,2017,Proportion_of_Population_By_Age_Group,0-14,18.2
Montenegro,2018,Proportion_of_Population_By_Age_Group,0-14,18.1
Montenegro,2019,Proportion_of_Population_By_Age_Group,0-14,18.0
Montenegro,2020,Proportion_of_Population_By_Age_Group,0-14,17.9
Montenegro,2021,Proportion_of_Population_By_Age_Group,0-14,17.9
Montenegro,2022,Proportion_of_Population_By_Age_Group,0-14,17.9
Montenegro,2023,Proportion_of_Population_By_Age_Group,0-14,17.9
Montenegro,2024,Proportion_of_Population_By_Age_Group,0-14,18.2
North Macedonia,2013,Proportion_of_Population_By_Age_Group,0-14,17.0
North Macedonia,2014,Proportion_of_Population_By_Age_Group,0-14,16.9
North Macedonia,2015,Proportion_of_Population_By_Age_Group,0-14,16.8
North Macedonia,2016,Proportion_of_Population_By_Age_Group,0-14,16.7
North Macedonia,2017,Proportion_of_Population_By_Age_Group,0-14,16.6
North Macedonia,2018,Proportion_of_Population_By_Age_Group,0-14,16.5
North Macedonia,2019,Proportion_of_Population_By_Age_Group,0-14,16.4
North Macedonia,2020,Proportion_of_Population_By_Age_Group,0-14,16.2
North Macedonia,2021,Proportion_of_Population_By_Age_Group,0-14,16.1
North Macedonia,2022,Proportion_of_Population_By_Age_Group,0-14,17.0
North Macedonia,2023,Proportion_of_Population_By_Age_Group,0-14,16.8
Malta,2013,Proportion_of_Population_By_Age_Group,0-14,14.6
Malta,2014,Proportion_of_Population_By_Age_Group,0-14,14.5
Malta,2015,Proportion_of_Population_By_Age_Group,0-14,14.4
Malta,2016,Proportion_of_Population_By_Age_Group,0-14,14.3
Malta,2017,Proportion_of_Population_By_Age_Group,0-14,14.2
Malta,2018,Proportion_of_Population_By_Age_Group,0-14,13.9
Malta,2019,Proportion_of_Population_By_Age_Group,0-14,13.5
Malta,2020,Proportion_of_Population_By_Age_Group,0-14,13.2
Malta,2021,Proportion_of_Population_By_Age_Group,0-14,13.2
Malta,2022,Proportion_of_Population_By_Age_Group,0-14,13.0
Malta,2023,Proportion_of_Population_By_Age_Group,0-14,12.7
Malta,2024,Proportion_of_Population_By_Age_Group,0-14,12.3
Netherlands,2013,Proportion_of_Population_By_Age_Group,0-14,17.2
Netherlands,2014,Proportion_of_Population_By_Age_Group,0-14,16.9
Netherlands,2015,Proportion_of_Population_By_Age_Group,0-14,16.7
Netherlands,2016,Proportion_of_Population_By_Age_Group,0-14,16.5
Netherlands,2017,Proportion_of_Population_By_Age_Group,0-14,16.3
Netherlands,2018,Proportion_of_Population_By_Age_Group,0-14,16.1
Netherlands,2019,Proportion_of_Population_By_Age_Group,0-14,15.9
Netherlands,2020,Proportion_of_Population_By_Age_Group,0-14,15.7
Netherlands,2021,Proportion_of_Population_By_Age_Group,0-14,15.5
Netherlands,2022,Proportion_of_Population_By_Age_Group,0-14,15.4
Netherlands,2023,Proportion_of_Population_By_Age_Group,0-14,15.3
Netherlands,2024,Proportion_of_Population_By_Age_Group,0-14,15.1
Norway,2013,Proportion_of_Population_By_Age_Group,0-14,18.4
Norway,2014,Proportion_of_Population_By_Age_Group,0-14,18.2
Norway,2015,Proportion_of_Population_By_Age_Group,0-14,18.0
Norway,2016,Proportion_of_Population_By_Age_Group,0-14,17.9
Norway,2017,Proportion_of_Population_By_Age_Group,0-14,17.8
Norway,2018,Proportion_of_Population_By_Age_Group,0-14,17.7
Norway,2019,Proportion_of_Population_By_Age_Group,0-14,17.5
Norway,2020,Proportion_of_Population_By_Age_Group,0-14,17.3
Norway,2021,Proportion_of_Population_By_Age_Group,0-14,17.1
Norway,2022,Proportion_of_Population_By_Age_Group,0-14,16.9
Norway,2023,Proportion_of_Population_By_Age_Group,0-14,16.7
Norway,2024,Proportion_of_Population_By_Age_Group,0-14,16.4
Poland,2013,Proportion_of_Population_By_Age_Group,0-14,15.1
Poland,2014,Proportion_of_Population_By_Age_Group,0-14,15.0
Poland,2015,Proportion_of_Population_By_Age_Group,0-14,15.0
Poland,2016,Proportion_of_Population_By_Age_Group,0-14,15.0
Poland,2017,Proportion_of_Population_By_Age_Group,0-14,15.1
Poland,2018,Proportion_of_Population_By_Age_Group,0-14,15.2
Poland,2019,Proportion_of_Population_By_Age_Group,0-14,15.4
Poland,2020,Proportion_of_Population_By_Age_Group,0-14,15.4
Poland,2021,Proportion_of_Population_By_Age_Group,0-14,15.5
Poland,2022,Proportion_of_Population_By_Age_Group,0-14,15.6
Poland,2023,Proportion_of_Population_By_Age_Group,0-14,15.4
Poland,2024,Proportion_of_Population_By_Age_Group,0-14,15.1
Portugal,2013,Proportion_of_Population_By_Age_Group,0-14,14.9
Portugal,2014,Proportion_of_Population_By_Age_Group,0-14,14.7
Portugal,2015,Proportion_of_Population_By_Age_Group,0-14,14.4
Portugal,2016,Proportion_of_Population_By_Age_Group,0-14,14.2
Portugal,2017,Proportion_of_Population_By_Age_Group,0-14,14.0
Portugal,2018,Proportion_of_Population_By_Age_Group,0-14,13.8
Portugal,2019,Proportion_of_Population_By_Age_Group,0-14,13.6
Portugal,2020,Proportion_of_Population_By_Age_Group,0-14,13.4
Portugal,2021,Proportion_of_Population_By_Age_Group,0-14,13.2
Portugal,2022,Proportion_of_Population_By_Age_Group,0-14,13.0
Portugal,2023,Proportion_of_Population_By_Age_Group,0-14,12.9
Portugal,2024,Proportion_of_Population_By_Age_Group,0-14,12.8
Romania,2013,Proportion_of_Population_By_Age_Group,0-14,15.7
Romania,2014,Proportion_of_Population_By_Age_Group,0-14,15.5
Romania,2015,Proportion_of_Population_By_Age_Group,0-14,15.5
Romania,2016,Proportion_of_Population_By_Age_Group,0-14,15.5
Romania,2017,Proportion_of_Population_By_Age_Group,0-14,15.6
Romania,2018,Proportion_of_Population_By_Age_Group,0-14,15.7
Romania,2019,Proportion_of_Population_By_Age_Group,0-14,15.7
Romania,2020,Proportion_of_Population_By_Age_Group,0-14,15.7
Romania,2021,Proportion_of_Population_By_Age_Group,0-14,15.8
Romania,2022,Proportion_of_Population_By_Age_Group,0-14,16.2
Romania,2023,Proportion_of_Population_By_Age_Group,0-14,16.1
Romania,2024,Proportion_of_Population_By_Age_Group,0-14,15.9
Serbia,2013,Proportion_of_Population_By_Age_Group,0-14,14.4
Serbia,2014,Proportion_of_Population_By_Age_Group,0-14,14.3
Serbia,2015,Proportion_of_Population_By_Age_Group,0-14,14.4
Serbia,2016,Proportion_of_Population_By_Age_Group,0-14,14.4
Serbia,2017,Proportion_of_Population_By_Age_Group,0-14,14.4
Serbia,2018,Proportion_of_Population_By_Age_Group,0-14,14.4
Serbia,2019,Proportion_of_Population_By_Age_Group,0-14,14.3
Serbia,2020,Proportion_of_Population_By_Age_Group,0-14,14.3
